cod_ide,Cargo,Y,nEntidades_competencia,nDesem_ult_semana,cero_cuotas,nPorcentaje_cero_cuotas_ope,nPorcentaje_sal_cero_cuo,Amonestacion,nAmonestacion_suspension,nvarsaldocapital,herencia,nporcentaje_Herencia,nOperaciones,nProbMoraNoHeredada,nProbMoraHeredada,nRatio_crec_deuda,Edad,Clasificacion_Asesor_Urb_Rur,Genero,EstadoCivil,Estado_Civil_Sexo,nProductividad,nProductividad_dic,antiguedad,ingresoef,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,pregunta_22,pregunta_23,pregunta_24,pregunta_25,pregunta_26,pregunta_27,pregunta_28,pregunta_29,pregunta_30
C00000586,ASESOR COMERCIAL JUNIOR 1,0,5,0.22036271684159,si,0.00855263157894737,0.0125445553736986,no,no,0.0428500850353059,no,0.0,15,bueno,bueno,1.56672208683182,36,U,Masculino,Casado,Casado,0.75,bueno,17,NO,0.9986892636473743,0.71802621234398,0.38031858784658834,0.6297091589738091,0.8267126825359605,0.8530413112566481,0.2922673526328562,0.5454200713864625,0.784785161930049,0.958670416835463,0.5368185234438865,0.7215059455547954,0.2569501209137559,0.7882342716307286,0.04216265476702585,0.28863862978479293,0.7987029704622761,0.4280132792184774,0.35608381806056133,0.7207075166995661,0.788734754475428,0.8854004647323188,0.837839239110648,0.9228628248435985,0.28548581463492084,0.6566877707830996,0.023239347588317583,0.1701713751356383,0.302515006563676,0.5320812340726693
C00000587,ASESOR COMERCIAL SENIOR,1,3,0.360992494824017,si,0.0018450184501845,0.000617245464981527,no,no,0.00755896748093011,si,0.345855062492232,23,bueno,malo,3.01512080850856,34,U,Masculino,Casado,Casado,0.758620689655172,bueno,17,NO,0.4407719188206719,0.5445763594827876,0.1584685828089537,0.7963864948251237,0.06675038028431102,0.6199305960754833,0.02625078085510757,0.6962595394220316,0.5954456910594592,0.28930619262152424,0.7076387277972606,0.19211803995232335,0.8428400481995358,0.9576893643301326,0.23049299045645633,0.4853187956867744,0.44405837789216596,0.2961094035220343,0.1751580119961601,0.6968866582467093,0.7425411073348749,0.7790566261721731,0.06514941262000384,0.7173601456766845,0.9310528297304866,0.8656818661408443,0.06356206372919848,0.5240826531805255,0.5845200209666331,0.6903366313288343
C00000588,ASESOR COMERCIAL JUNIOR 1,1,1,0.454904999217319,si,0.0,0.0,no,no,-0.00235203858297572,si,0.253349842947456,19,malo,malo,0.954127556574798,26,U,Femenino,Soltero,F_Soltero,0.95,bueno,17,NO,0.03883733783700394,0.8185931465638228,0.5708002537883794,0.715209424079237,0.2482508920773706,0.34577341301036,0.5245710938634268,0.20855449417828098,0.886656655801287,0.3898757777937508,0.44769188613784705,0.4264709324374101,0.012927243233791463,0.9374809270620188,0.553330352870645,0.8028578202754655,0.9838203832299957,0.3442510779204505,0.7908868713030336,0.6116033569078508,0.6198174332336521,0.7651454005910796,0.5138521284554581,0.1542247745929909,0.4594894214972386,0.6432659730184838,0.1550503638353934,0.7932444995630596,0.3178843009783482,0.4544054880538104
C00000589,ASESOR COMERCIAL JUNIOR 2,0,3,0.377172748586027,no,0.0,0.0,no,no,0.0124662190582471,si,0.0305929822678717,27,bueno,bueno,1.4058224118174,27,U,Masculino,Otros,otros,1.06,bueno,17,NO,0.8690751247670132,0.7516341680006271,0.44895727593982115,0.7729419407203333,0.02942492469763014,0.8789300307886492,0.39950932078296364,0.5937954705261116,0.10446618967206245,0.6294133234546148,0.6469710839723822,0.3537360414252798,0.39037376192827644,0.09788110136473527,0.36225142354624906,0.9373154307009272,0.380560896030676,0.019656978678501025,0.5050911570049477,0.2229929862207526,0.0968235947137207,0.7084277442279009,0.27579184084632,0.3498817457321143,0.07969758630444257,0.08820260575723526,0.6788114763977532,0.38366945287775533,0.1586883994597149,0.4408458923576132
C00000590,ASESOR COMERCIAL JUNIOR 1,1,0,0.249233833154481,si,0.00662367855419573,0.0115989893719048,no,no,0.00804936087225734,si,0.188561048696249,19,malo,malo,1.00805983328287,37,U,Masculino,Soltero,M_Soltero,0.95,bueno,18,NO,0.8273141368056971,0.3454333751678017,0.3103104384820873,0.5269642810041228,0.6197140562133009,0.02928755531754479,0.4823673648610233,0.6677064585642637,0.8638405749774626,0.7312360803446297,0.8604815589209189,0.790519700762016,0.14892181313884345,0.41838662979437335,0.8727158357414785,0.7423394543494555,0.21151574592546107,0.30962421584360245,0.3899271226712807,0.6369178756222239,0.7649497859161805,0.8852948775439852,0.3337803915496711,0.5951392074690236,0.5272792963176618,0.16776174228273777,0.4438337700736038,0.8302722876581613,0.42265002830131837,0.14984560112217793
C00000591,ASESOR COMERCIAL SENIOR,1,6,0.389439711514765,si,0.00490196078431373,0.000386218069710927,no,no,0.00437639628087263,si,0.250336631464305,23,bueno,malo,1.00824284123066,30,U,Masculino,Casado,Casado,0.86,bueno,17,NO,0.7445972010319232,0.43821900158853944,0.7991564469395281,0.5058069296541874,0.2897158707886248,0.7480545154247171,0.7529576697930289,0.11938668531235141,0.09218955858678946,0.5846491051524951,0.9508850723776239,0.4772552942564634,0.9931959517060864,0.30438327051137737,0.8314373560132492,0.35874456591317294,0.0035908385024578937,0.23887488418744673,0.8509889045081113,0.7683485428132025,0.5640135984102516,0.991768396866831,0.7006914507067876,0.44050433608989625,0.8026092325906188,0.858655879979336,0.13348885277830114,0.2116726321574408,0.15815663122698498,0.3329050688544529
C00000592,ASESOR COMERCIAL JUNIOR 2,0,6,0.401966281558128,si,0.00953314326443336,0.00322706769974306,no,si,-0.00136766101410516,si,0.269295021301769,26,bueno,malo,2.78740466074657,26,R,Masculino,Soltero,M_Soltero,1.02,bueno,17,NO,0.7234505879860004,0.5920939154298,0.847129288723894,0.24935151497713082,0.6718024387313746,0.5368012376975627,0.7091010308782071,0.9302700198594209,0.7661595874714007,0.6326159647167612,0.2755647947802854,0.33054410790642375,0.8498205735235934,0.9107261782833191,0.7870999733620605,0.8169306611306303,0.828812140834081,0.8727495803109285,0.4644015772605137,0.36558504807249825,0.49204383222294645,0.5033351961775068,0.3858445754233324,0.18662643444383753,0.3812369492435572,0.9054409156811911,0.5294072892963987,0.09533478232003023,0.5923321662765646,0.7447037097072986
C00000593,ASESOR COMERCIAL JUNIOR 1,1,3,0.224773315369646,si,0.0,0.0,no,no,0.046401856748529,si,0.373728116062663,20,bueno,malo,5.09549393101369,26,U,Femenino,Soltero,F_Soltero,1.0,bueno,21,SI,0.6493829569703479,0.24644886983668568,0.15786397549470355,0.9310542439022272,0.16354933510005787,0.8964576419870963,0.5372450175698014,0.5258204999927091,0.697033304536877,0.4218488775868845,0.5036213492880866,0.8189300290059485,0.6497957632123468,0.7516471178169829,0.047382498986553556,0.14182295347378915,0.23527127854181684,0.8414694819078021,0.8762582916802818,0.5422501591005997,0.31814413606910996,0.540290681131498,0.8407459826908843,0.8087796540370383,0.7920167874088412,0.6996881316197558,0.7163154640662174,0.6472076057381102,0.6666793267177943,0.2459327905407862
C00000594,ASESOR COMERCIAL JUNIOR 2,0,0,0.452268441957869,no,0.0,0.0,no,si,-0.0113674449304021,si,0.399739131331028,19,bueno,bueno,0.0754581107318555,26,U,Femenino,Soltero,F_Soltero,0.96875,bueno,20,SI,0.14391682128214434,0.40660008418325655,0.6362192078372375,0.3740672357430358,0.4184741728500566,0.6768906224739285,0.24964368332267217,0.33596843652777497,0.02493668949177741,0.48319543287252453,0.37304008044402226,0.10790352367340561,0.9491064335170765,0.2259839327950932,0.262142839325622,0.9944466194096329,0.29876694476251064,0.16826763232601938,0.9431204196225453,0.1853841769255672,0.03190799919871168,0.3762431520716242,0.20823039314245895,0.22419320729138936,0.08742791948087902,0.1680483246926897,0.017703947090372707,0.612345657371702,0.6869564687319092,0.14671701446350982
C00000595,ASESOR COMERCIAL JUNIOR 1,1,6,0.228755084960196,si,0.00568640754741365,0.000437340801680025,no,no,0.0753248168810426,si,0.0942751957856137,20,malo,malo,4.90248107523412,29,U,Femenino,Soltero,F_Soltero,1.0,bueno,21,SI,0.45047027703376596,0.7987942963469254,0.889473647369025,0.5102132923426344,0.7206385615004449,0.6137010356738601,0.21748532895978345,0.36202473908959787,0.5492117996281848,0.4722082885286438,0.581301129086855,0.08788965374792768,0.8362464931183455,0.6225974764117811,0.5787019672798916,0.8232279575685297,0.5533869963991652,0.30785370988888694,0.3985792880911584,0.9339752108910034,0.01474385107502818,0.44444829251638485,0.06851900536017408,0.22636631640829696,0.8285031937431241,0.14310445403935068,0.8333871174279549,0.8610051752278057,0.548280395037201,0.918815264126977
C00000596,ASESOR COMERCIAL JUNIOR 2,0,2,0.398526324541165,si,0.0,0.0,no,no,-0.0152580083463406,si,0.502161352630902,20,bueno,malo,6.58712266867982,26,U,Masculino,Soltero,M_Soltero,0.8,bueno,16,NO,0.8217627471514012,0.3468724391725745,0.002683128320507211,0.3072801415427341,0.3782145869623783,0.6633465198635332,0.38941014770237015,0.20671116857640237,0.8019848444489368,0.7627712733120224,0.3499362002670011,0.6735065887025503,0.21190173741851792,0.5996336530447858,0.945021237956191,0.011890443321115551,0.2837077694390021,0.7495469037742265,0.6382367089455602,0.18633422513789621,0.518707655654009,0.6641224687223292,0.38578550736534756,0.3890494300461287,0.8441637411944598,0.9079826116492693,0.21745401579680568,0.525144744649897,0.9672253967911557,0.7188243013611187
C00000597,ASESOR COMERCIAL JUNIOR 1,1,6,0.438354630098562,no,0.0,0.0,no,no,0.00169185992707433,si,0.138791213598605,18,malo,malo,0.0,34,U,Femenino,Soltero,F_Soltero,0.964285714285714,bueno,21,SI,0.3090350067715897,0.7728712447748298,0.8835614783573564,0.8537722325639834,0.7456560671300799,0.1396358610042837,0.4639292003441825,0.9847260052276715,0.44871252434640685,0.7995124642313316,0.28625274785137633,0.6271614509078755,0.617258154621062,0.3021993142463286,0.049295206251475876,0.4733699559465424,0.4318831256732336,0.3740242228601096,0.04216146766247686,0.9365538738792369,0.1561263340560256,0.5934616452894728,0.6405254334163214,0.6249763930081306,0.15684148439279622,0.1737596788638348,0.6358660200802013,0.027877098971256786,0.47256515970288404,0.10577293941393484
C00000598,ASESOR COMERCIAL JUNIOR 1,1,0,0.51024603447674,si,0.0,0.0,no,no,0.073356803307495,si,0.248438326909231,17,bueno,bueno,2.70725129497335,25,U,Femenino,Soltero,F_Soltero,0.95,bueno,21,SI,0.27817713932868204,0.3004849845589591,0.7423747965495203,0.15808912897088556,0.6962030362156293,0.4451644561122712,0.25201842728456303,0.00418065224271269,0.43629876472602636,0.2305571160319524,0.9945996012514136,0.9695440781351111,0.4382563570184951,0.8678101026482257,0.4156206328699509,0.1616193900675834,0.9612852763325356,0.6107733958867798,0.8477743565142257,0.6497307765279153,0.973994922297847,0.8257337836235796,0.017183983389252977,0.9945202009398665,0.1457517015586055,0.9828979263826767,0.3942061685978726,0.502881807955877,0.07445113480638788,0.6972186254802955
C00000599,ASESOR COMERCIAL JUNIOR 2,0,6,0.436704848956805,si,0.00658125658125658,0.00745247471018786,no,no,0.00235584960925695,si,0.0855357362950608,22,bueno,malo,1.21649434223474,30,R,Masculino,Soltero,M_Soltero,1.1,bueno,21,SI,0.5418497701278757,0.25088210145515444,0.1965061078778163,0.47687354363759304,0.7795664379487285,0.09745469809444829,0.3538015002379079,0.9382750431859431,0.2024162455317724,0.14155531834358326,0.6241861509590609,0.6281594084240397,0.8955608128337537,0.029340714579111027,0.039846730029752364,0.0727506235626898,0.5940487700588947,0.39637901682434173,0.05447337821976128,0.7665188072854818,0.3768887003479031,0.3884142383787462,0.14278664052291945,0.19845185532440135,0.07536900716619843,0.925015495030768,0.41981705587104345,0.5836030147578898,0.8873892103393756,0.8489763360227669
C00000600,ASESOR COMERCIAL JUNIOR 2,1,3,0.394239211183899,no,0.0,0.0,no,no,0.0242077156984276,si,0.220540362692125,29,bueno,bueno,1.17457104903765,37,U,Masculino,Casado,Casado,1.14,bueno,16,NO,0.13896910274839014,0.8049541493407975,0.966924009590331,0.09309321732025122,0.18309724066306265,0.7148874961006676,0.10265506824344262,0.5927312476730284,0.5650975441462601,0.1737953454991834,0.45086273964068113,0.38663263892433575,0.05852678898885266,0.9091431928618514,0.043370399974567264,0.8348511955767339,0.5990372729741754,0.9363321064757334,0.29842833891876686,0.9755193752269496,0.5462648474788411,0.48343313254976583,0.6550807606712863,0.16555077465374757,0.2980268650822756,0.019868396650267073,0.6932943877048762,0.8580248570794028,0.22495770177120744,0.10657488547971494
C00000601,ASESOR COMERCIAL SENIOR,1,6,0.392318280608549,no,0.0,0.0,no,no,0.0387887157201391,si,0.0743211291121464,23,malo,malo,1.21425443518207,37,U,Masculino,Otros,otros,0.822884012539185,bueno,16,NO,0.6504651465040053,0.6914404589437504,0.15698924172962447,0.4989690555104731,0.539311422228385,0.9821498524351784,0.5483743533480724,0.9974062872236895,0.3078586592770779,0.8844967750409714,0.5187679104962695,0.5984129822611489,0.20477071560132287,0.5194927859875305,0.6891299931030036,0.9428793526677245,0.894269113507252,0.10725840277633625,0.1792451359640289,0.7650180572209375,0.6639825803096995,0.9688107118663821,0.08806149377784311,0.7091210138273075,0.5395731177602987,0.9533732607832988,0.3432890993218304,0.608931072102349,0.009058247814987097,0.2892785426077029
C00000602,ASESOR COMERCIAL JUNIOR 2,1,3,0.221380692988899,si,0.0111937377690802,0.00955216614113824,no,no,-0.0168985764328792,si,0.369647431586208,25,bueno,malo,0.524261464052781,27,U,Femenino,Soltero,F_Soltero,1.125,bueno,21,SI,0.04021917737506919,0.9313531589320945,0.5179072845425673,0.8739526811603063,0.051080562865620904,0.6436300602126883,0.15836111785869966,0.6483201998128527,0.6000635540876404,0.6911717864794856,0.2312709712858605,0.70498219499134,0.8441479904610025,0.4482274254531371,0.3672978455680793,0.3328757744499715,0.33131727186659,0.16679808594809076,0.20656368998110997,0.7525293197984267,0.7270051419671266,0.43168139801815775,0.6750307319451851,0.065169742839015,0.6262075962692238,0.2945178462259733,0.7328936899607922,0.6268221075094895,0.3718244157358018,0.8976965637007311
C00000603,ASESOR COMERCIAL JUNIOR 1,1,2,0.354294380587484,no,0.0,0.0,no,no,0.0650132617421021,si,0.341450294713198,24,bueno,malo,0.753227828975627,32,U,Femenino,Soltero,F_Soltero,1.2,bueno,16,NO,0.5871774800655669,0.6137555848868784,0.345024874697451,0.23289624405647347,0.5498258477647502,0.12237856237542577,0.08783277362562858,0.4635696029728168,0.777617135665257,0.16904578738995912,0.30548773662293205,0.2068948390165103,0.9431501895268819,0.8867980832445957,0.0957854779893792,0.17500312430635812,0.5539547374366444,0.5311579256088391,0.3482893525655967,0.3560702009493789,0.9156978658431864,0.5436585100356962,0.6691969264761588,0.28935256853009816,0.5764224718273468,0.5879347376670437,0.4700940139210389,0.25838049233649285,0.3930453160935913,0.8109417149186541
C00000604,ASESOR COMERCIAL JUNIOR 2,1,6,0.312074374274908,no,0.0,0.0,no,no,0.0884705240166868,si,0.0566094037350253,27,malo,bueno,0.970534957357332,25,U,Femenino,Soltero,F_Soltero,1.21111111111111,bueno,21,SI,0.8041202945528252,0.13896433561580668,0.6253235006190082,0.2051102566167714,0.6196222324801024,0.9090800256546289,0.674227862129005,0.8262771804434462,0.16687928922913586,0.9987908408318406,0.014177058948008248,0.6380609135279064,0.8489228549282122,0.7580758975461598,0.3913648459968241,0.0526294826416579,0.9225259347032585,0.3797437819171918,0.1900305489659151,0.18592212292853694,0.9887796060735801,0.46546023062303976,0.8863013516143351,0.01565879161313921,0.5126831879041258,0.11543924835895714,0.3443325427624836,0.1887287051109504,0.829086601769869,0.70613255916417
C00000605,ASESOR COMERCIAL JUNIOR 1,0,1,0.457774535809019,si,0.015625,0.0274103379423295,no,si,0.0397153256346896,si,0.0714020182611615,19,bueno,bueno,3.83982061174393,25,U,Masculino,Soltero,M_Soltero,0.95,bueno,21,SI,0.1829748460907057,0.6673658519208282,0.5993430121472892,0.08157191967759758,0.31505893110505734,0.29570669122080895,0.6605625918568735,0.8262747389200713,0.159600046852582,0.4723009140902351,0.1960026321121201,0.6731732520723887,0.7757262255356646,0.6547584370821176,0.923548957928331,0.5618931672361953,0.8965220815558249,0.08488965458932318,0.33552948347799827,0.7659621743391934,0.3067370839827772,0.8672831945660323,0.23744362411770092,0.2081231571977331,0.4927091353268187,0.4250609131327734,0.953085633417165,0.01548170107366531,0.6718501373872703,0.5537518643750057
C00000606,ASESOR COMERCIAL JUNIOR 1,1,3,0.394769390360677,si,0.027341903771623,0.0176106270825169,no,si,0.0946986735891489,si,0.0848572486921905,20,bueno,malo,4.99462298649404,26,R,Masculino,Soltero,M_Soltero,0.975,bueno,21,SI,0.033932591101747844,0.7248378444563842,0.9271663417226279,0.14748042542715245,0.7943214701570183,0.4901060538561305,0.6021177810372653,0.39541947739405503,0.7843205485462155,0.7382423216728228,0.1077907080512408,0.8801773861517456,0.26552284184169683,0.7448789857757295,0.5589069793318266,0.35339595795657763,0.5418292811271107,0.3422626872763552,0.811146982997953,0.8858959160757629,0.6601012260256612,0.97304504801015,0.5059876243124186,0.3607245367572689,0.5967972428184583,0.9804138438095464,0.1420979409094678,0.9977268785011687,0.9512506183369956,0.2505700579442829
C00000607,ASESOR COMERCIAL JUNIOR 2,0,3,0.320585525479731,si,0.0,0.0,no,no,0.0327050860990537,si,0.331204939830562,29,bueno,malo,0.0,32,U,Masculino,Otros,otros,1.29,bueno,21,SI,0.7938864907452262,0.6501416497317838,0.2503323896026506,0.5313077258764987,0.5821077635714341,0.482694135526044,0.5632822997161384,0.6165688836629344,0.018735995672778616,0.6994936846174251,0.43324629419076865,0.16467665021566447,0.27967605507921733,0.2828814071170205,0.7544788214801937,0.43282050435579467,0.29741057831678475,0.45942238776505784,0.8883341115781679,0.6991764886839903,0.8021817772744618,0.8359577908078124,0.2815872283667247,0.4413435229846564,0.11261036522635026,0.09926335388526475,0.9612783411465428,0.7281322296845342,0.13861110078092254,0.26178554496867223
C00000608,ASESOR COMERCIAL SENIOR,1,2,0.212900253753695,si,0.00883006510467428,0.0101310584276671,no,si,-0.0340972699726375,si,0.292232412442706,22,malo,malo,2.08705750435284,32,U,Masculino,Casado,Casado,0.741379310344828,bueno,16,NO,0.7716311715573891,0.9974120632172094,0.5416733725498923,0.10699136247374974,0.676541011535011,0.47579936372325704,0.7154688024524827,0.3005758121413782,0.6904066700191391,0.8429345030906902,0.09283383448580707,0.6432288376258223,0.6104239025196351,0.43172595534651914,0.9777158961331223,0.6923525241822504,0.34235391597173515,0.26567699405367884,0.1928450696528723,0.3467871853845962,0.18947359125488028,0.4424854491966933,0.6236385961408293,0.5219373374518195,0.33924534766281034,0.20354924569538524,0.9698077669155613,0.08143355079865044,0.017996603854375404,0.760626923115916
C00000609,ASESOR COMERCIAL JUNIOR 2,1,1,0.351930774000789,si,0.00225225225225225,0.00259283639923994,no,si,-0.00867543684061716,si,0.192975410078965,22,malo,bueno,0.890464895068002,36,U,Femenino,Soltero,F_Soltero,0.86,bueno,16,NO,0.7647775257520284,0.6037745784486181,0.29795769988232335,0.47772903017086854,0.7611341363768148,0.3455072388426218,0.06979581913507826,0.05919180150025194,0.41781809180089824,0.33737887829833735,0.981257876987458,0.056232255871462966,0.6059644712709567,0.8846083446871215,0.7692818354007641,0.22537737062787067,0.8133283366334353,0.19211331416106558,0.9353453698162865,0.6871259935699963,0.6387467270601765,0.24254041391499181,0.6017651651916592,0.7821008114950504,0.5557964227417778,0.36813028859063257,0.5961443094822904,0.5542471529772366,0.6070695390415618,0.3799170041681682
